pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,3.20722323504681e-17,1.41406472433214e-13,1.06720998682811,0.512596820636566,2.33948190561807,255,CYR61|ADAMTS5|CAV2|EGFL6|ADAMTS1|POSTN|SMOC1|LAMA2|CAV1|GREM1|FAP|COL28A1|LOXL1|B4GALT1|PHLDB1|ITGB3|OLFML2B|EGFLAM|FKBP10|ADAMTSL1|CCDC80|COMP|TGFB2|FLRT2|OLFML2A|LOX|RXFP1|ADAMTS2|COL6A1|P4HA1|ADAMTS15|COLEC12|MMP1|TCF15|LAMC1|KAZALD1|COL8A1|ADTRP|QSOX1|P4HA3|DDR2|CRTAP|GAS6|SERPINH1|P3H1|COL1A1|AEBP1|WT1|NTN4|TGFBR3|FSCN1|COL5A1|PXDN|LOXL3|PRICKLE1|COL4A1|SH3PXD2B|COL3A1|SULF2|COL5A2|TIE1|RUNX1|RECK|ITGB1|CTSK|PHLDB2|ANTXR1|APP|ADAMTS9|MMP2|COL16A1|POMT1|MMP16|HPSE|P3H4|COL18A1|LRP1|ENG|MMP23A|COL19A1|ECM2|COL4A2|GPM6B|ADAMTS6|RIC8A|LUM|TNFRSF1B
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,1.03501743404984e-14,2.28169593336287e-11,0.986546283587582,-0.419818542797163,-2.29397928641745,271,CYP1A2|FAH|HAAO|DLAT|ABCB11|AMT|PHYH|DLD|DDO|ACOT8|ENPP4|PAH|HSD17B10|DPYD|KYAT3|DCXR|GK2|GNPDA1|GPT2|LONP2|CYP1A1|HSD17B4|XYLB|GLB1|ACADL|ECI2|ACAA2|HIBADH|ABAT|EHHADH|AASDHPPT|ACADS|PEX5|KYAT1|DECR2|TST|SDSL|XDH|PPARA|CYP46A1|BLMH|ENTPD7|HADH|ALDH5A1|FABP1|SCARB1|DECR1|ACOX3|IVD|GALE|CPT2|CROT|DLST|ACOX2|ACOX1|AMDHD2|MTHFS|LPIN2|ADA|ACMSD|HAGH|GSTZ1|AKR1D1|ACAD11|QDPR|ALDH3B1|AIG1|ALDH2|GLUD2|ECH1|GCSH|CDO1|BCKDHA|GOT1|ADHFE1|ADAL|ABCD3|ETFDH|FUT9|CYP3A4|CRAT|HMGCL|SORD|GLB1L2|GDA|PEX13|SCP2|FUT10|RIDA|GLUL|ALDH4A1|ABHD2|AMACR|TPI1|GPD2|CSAD|DERA|SLC16A1|ECHDC2
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,6.91420659961053e-13,1.01615789658943e-09,0.921426003494898,-0.462316870907555,-2.44426247288537,184,FAH|HAAO|DLAT|ABCB11|AMT|PHYH|DLD|DDO|ACOT8|PAH|HSD17B10|KYAT3|DCXR|GNPDA1|GPT2|LONP2|HSD17B4|XYLB|ACADL|ECI2|ACAA2|HIBADH|ABAT|EHHADH|AASDHPPT|ACADS|PEX5|KYAT1|DECR2|TST|SDSL|PPARA|BLMH|HADH|ALDH5A1|FABP1|DECR1|ACOX3|IVD|CPT2|CROT|DLST|ACOX2|ACOX1|AMDHD2|MTHFS|LPIN2|ACMSD|GSTZ1|AKR1D1|ACAD11|QDPR|AIG1|GLUD2|ECH1|GCSH|CDO1|BCKDHA|GOT1|ABCD3|ETFDH|CRAT|HMGCL|SORD|PEX13|SCP2|RIDA|GLUL|ALDH4A1
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,9.63378042410572e-12,1.06188344724705e-08,0.875325132024659,-0.500202789503809,-2.47659413994077,128,ASIC5|NDUFB10|SLC15A1|CLCN7|SLC36A1|SLC2A9|ATP5S|NDUFS1|ATP5I|NDUFS8|NDUFA9|OTOP3|ATP5G3|ATP5F1AZ|SLC9A2|NNT|SLC46A1|UQCRFS1|NDUFA12|GHITM|UQCRC1|NDUFA5|SLC47A2|ATP5C1|ATP1B1|COX7B|NDUFB4|NDUFA6|SLC25A3|NDUFA10|NDUFS7|ATP5PB|CLCN3|SLC7A11|COX7A2L|NDUFB8|NDUFS2|SLC25A22|SLC9A6|ATP6V0D1|ATP6V1A|CTNS|NDUFC2|SLC25A13|PHB2|NDUFS4|ATP6V0A2|LETM1|NDUFA8|SLC9B2|ATP5O|ATP6V1E1|NDUFB2|SLC16A1|NDUFV1|ATP6AP2|ATP6V1B2|SLC15A2|ATP1A1|ATP5G1|ATP12A|NDUFS3|SLC9A3|SLC11A2|ATP5J|UQCRHL|ATP5L|SLC18B1|TMEM175|NDUFB5|ATP5B|SLC9A4
GOBP_OXIDATIVE_PHOSPHORYLATION,3.71045329312558e-11,3.27187771387814e-08,0.851339057116899,-0.5557050598034,-2.62122067419622,93,NDUFB10|DLD|SDHB|SDHA|PPIF|NDUFS1|ATP5I|NDUFS8|NDUFA9|ATP5F1AZ|UQCRFS1|NDUFA12|GHITM|UQCRC1|NDUFA5|ATP5C1|COX7B|NDUFB4|NDUFA13|NDUFA6|CYCS|NDUFA10|NDUFS7|ATP5PB|TMEM135|COX7A2L|NDUFB8|NDUFS2|SLC25A33|SIRT3|UQCRB|COX6C|MTCH2|NDUFC2|UQCRC2|NDUFS4|UQCRQ|NDUFA8|ATP5O|NDUFB2|NDUFV1|SDHD|NDUFS3|NDUFAF1|RHOA|ATP5J|UQCRHL|ATP5L|COX6A1|NDUFB5|ATP5B|CHCHD2|NDUFA11
GOBP_ELECTRON_TRANSPORT_CHAIN,1.05749568641535e-10,7.77083080234214e-08,0.839088935621274,-0.572421119497527,-2.61076290644395,80,NDUFB10|DLD|SDHB|SDHA|HCCS|NDUFS1|NDUFS8|NDUFA9|POR|VPS54|PDIA5|UQCRFS1|NDUFA12|GHITM|UQCRC1|NDUFA5|FDX1|COX7B|NDUFB4|NDUFA6|CYCS|NDUFA10|NDUFS7|COX7A2L|NDUFB8|ETFDH|NDUFS2|UQCRB|COX6C|MTCH2|NDUFC2|UQCRC2|NDUFS4|UQCRQ|NDUFA8|NDUFB2|NDUFV1|SDHD|PPARGC1A|NDUFS3|NDUFAF1|UQCRHL|COX6A1|NDUFB5|PUM2|CHCHD2|NDUFA11
GOBP_AMIDE_METABOLIC_PROCESS,1.70037265784218e-10,1.07099186406088e-07,0.826657301178302,-0.334540936778523,-1.89404406999545,357,MME|PLA2G7|DLAT|CERK|ABCC2|ACE|GSTK1|ACER1|DLD|ACSF2|COL4A3BP|ACOT8|HPGDS|ACE2|NCSTN|MGST2|ACOT9|GNPDA1|ENPEP|HSD17B4|GLB1|ANPEP|PRKCD|IDE|FH|GBA2|AASDHPPT|ERO1B|NAAA|REN|XDH|ELOVL2|DYRK1A|ASMT|SMPDL3B|GSTO2|B4GALT3|SLC46A1|MMACHC|HEXB|FABP1|SGPL1|PEMT|SUCLG1|CTSZ|DHFR|GPAM|ST6GALNAC5|CROT|SAMD8|IDH1|GCLC|DLST|AMDHD2|MTHFS|ORMDL1|OGDH|MEP1A|HAGH|GSTZ1|PLPP2|P4HB|CERS5|DPP4|PCSK5|CASP3|NIT1|SLC25A16|DISP1|CHAC2|P2RX7|PSEN2|GCLM|SLC7A11|ACSM3|BCKDHA|ST6GALNAC3|VNN2|ACSBG1|SLC16A12|SIRT3|MUT|KDSR|BCHE|XPNPEP1|UGT8|CTNS|PDHA2|SGMS1|SLC30A8|GLA|NANP|SLC25A42|APEH|LCT|EPHA4|MBOAT4|SUCLG2|GNE|NR1H4|ACSL5|ATP6AP2|PSEN1|APOA1|PREP|PM20D1|CERS2|PCSK7|PPCS|NANS|ACOT7|MCCC2|CLN6|CPE|DGAT2|HACD2|SLC5A6|MCCC1|ECE2|HEXA|PDK4|TM9SF2|ST3GAL5|MPC2|ACSF3|B4GALT5|ARL6IP5|CPS1|ECE1|RPTOR|BAAT|CRYAB|ST8SIA3|VAPA|FA2H|SMPD4|SPTSSB|PDHB|ACSM5|NFE2L2|FTCD|ACSS1A
GOBP_ATP_BIOSYNTHETIC_PROCESS,3.65976192020079e-10,1.61358903061653e-07,0.814035837847908,-0.586425414599712,-2.59156375788888,68,NDUFB10|SDHB|SDHA|ATP5S|NDUFS1|ATP5I|NDUFS8|NDUFA9|ATP5G3|ATP5F1AZ|PARK2|PPARA|NDUFA12|NDUFA5|ATP5C1|NDUFB4|NDUFA13|NDUFA6|NDUFA10|NDUFS7|ATP5PB|NDUFB8|NDUFS2|NDUFC2|SLC25A13|NDUFS4|NDUFA8|ATP5O|NDUFB2|NDUFV1|SDHD|LIPA|ATP5G1|NDUFS3|ATP5J|ATP5L|NUDT2|MAP2K1|NDUFB5|ATP5B|NDUFA11|COX11
GOBP_LIPID_MODIFICATION,3.26042599668654e-10,1.61358903061653e-07,0.814035837847908,-0.461134003321326,-2.30876544957868,137,PLA2G7|CYP1A2|CYP3A5|ABCB11|PHYH|ACOT8|HSD17B10|LONP2|CYP1A1|DGKQ|HSD17B4|ACADL|ECI2|ACAA2|POR|EHHADH|ACADS|PEX5|DECR2|INPP5B|CYP4V2|INPP5A|PPARA|SGPP2|HADH|FABP1|DECR1|ACOX3|IVD|CPT2|CROT|OCRL|ACOX2|ACOX1|MTMR6|PLPP2|ACAD11|EPHX2|PLPP4|ECH1|SACM1L|ABCD3|ETFDH|CYP3A4|MTMR4|CRAT|CHRM5|ADIPOR1|PEX13|SCP2|MBOAT4|AMACR|SYNJ1|ECHDC2|SLC25A17|APPL2|PPARGC1A|LPCAT3|DGAT2|ABCD2|PDK4|ECI1|DGKG
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,3.3380040551316e-10,1.61358903061653e-07,0.814035837847908,-0.316334375957228,-1.8319739111208,427,NDUFB10|HAAO|DLAT|BPNT1|PAPSS2|H6PD|ME1|DLD|ACSF2|DNM1L|ACOT8|ENPP4|SDHB|SLC2A9|SULT1C3|SDHA|NUDT4|MDH2|DPYD|MDH1|ACOT9|DCXR|ATP5S|NDUFS1|ATP5I|HSD17B4|NDUFS8|NAMPTP1|NDUFA9|ATP5G3|MFN1|ATP5F1AZ|PARK2|NNT|XDH|ELOVL2|PPARA|ENTPD7|NME3|NDUFA12|FABP1|PRKAG1|NDUFA5|SUCLG1|SLC4A7|GPAM|ATP5C1|CLPX|ATP1B1|CROT|CARMIL1|IDH1|EIF6|DLST|CACNB4|ENPP3|NDUFB4|NDUFA13|ADA|NDUFA6|AK2|OGDH|NDUFA10|NDUFS7|ATP5PB|ACMSD|RD3|HKDC1|INSR|GTPBP1|CASK|P2RX7|ACSM3|BCKDHA|GOT1|ADAL|PFKFB3|ACO1|VNN2|NDUFB8|ACSBG1|DLG1|OPA1|NDUFS2|RPIA|IDH2|SLC25A22|MUT|MTCH2|ATP6V1A|CTNS|PDHA2|NDUFC2|GDA|AK5|ZBTB20|SLC25A13|PGD|NDUFS4|MTTP|GUCY2C|NDUFA8|SUCLG2|TPI1|ATP5O|GPD2|DERA|NDUFB2|ACSL5|NDUFV1|PSEN1|SDHD|LIPA|SLC4A4|ATP6V1B2|MAGI3|ATP5G1|ICMT|ABCC6|PFKL|GMPR2|AK3|BEND3|AFMID|PPCS|APRT|NDUFS3|FBP1|ACOT7|MCCC2|ATP5J|DGAT2|NME7|PGM1|HACD2|ENPP1|KDM1A|PRKAA2|PDK4|ATP5L|NUDT2|MAP2K1|TKTL1|ABCG2|MPC2|ACSF3|HSPA8|PRPS1L1|IMPDH2|GOT2|RPTOR|NDUFB5|G6PC|BAAT|ATP5B|NOCT|NDUFA11|RBKS|SHPK|COX11|MDH1B|GMPS|PDHB|ACSM5|HDAC4|ACSS1A|C9orf64
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,1.16229080280958e-09,4.65867286326131e-07,0.788186810800237,0.435605346920826,1.98262352802599,251,CYR61|CCN2|EBF2|GREM1|RUNX3|ITGB3|RFLNB|FGFR1|TLR4|COMP|TGFB2|KLF7|PPARD|LPL|ARID5A|OSR1|LOX|RXFP1|WNT5B|COL6A1|GHR|DDRGK1|SOX5|HAND2|ID2|MUSTN1|SLC39A13|OGN|FGF2|HYAL2|SNAI2|RSPO2|SELENOM|ARRDC3|EGR1|SERPINH1|PRRX1|PKD1|COL1A1|UMODL1|ZEB1|WT1|NFIB|COL5A1|SPI1|NPR2|GALNT3|CD34|ZNF516|SH3PXD2B|OXCT1|COL3A1|SULF2|MEF2C|RUNX1|EVC|CTSK|CASR|SNAI1|IFRD1|TGFBR2|ARL15|TBL1XR1|NKX3-2|CSF1|ACTA2|FRZB|BARX2|ITGB8|NFIA|GLI3|BMPR1B|HOXB3|ACVRL1|HSD17B1|LUM|IFT80|IL6R|KAT2A|PDGFRB|HIF1A|ID4|HOXA3|OPTC|CD2AP|WISP1|WNT5A|AMER1|RUNX2|CCDC18
GOBP_CELLULAR_RESPIRATION,1.38246190045181e-09,5.0793954325767e-07,0.788186810800237,-0.377325344109222,-2.05559288132442,242,NDUFB10|DLAT|DLD|SDHB|SDHA|PPIF|HCCS|MDH2|MDH1|NDUFS1|IDH3B|ATP5I|NDUFS8|NDUFA9|IDE|FH|ATP5F1AZ|NNT|VPS54|PPARA|UQCRFS1|NDUFA12|FABP1|PRKAG1|GHITM|UQCRC1|NDUFA5|SUCLG1|ATP5C1|IDH1|EIF6|DLST|COX7B|NDUFB4|NDUFA13|NDUFA6|OGDH|CYCS|NDUFA10|NDUFS7|ATP5PB|HKDC1|INSR|TMEM135|IDH3A|P2RX7|PFKFB3|COX7A2L|ACO1|NDUFB8|ETFDH|MFN2|NDUFS2|SLC25A33|IDH2|SIRT3|UQCRB|COX6C|MTCH2|PDHA2|SDHAF4|NDUFC2|UQCRC2|ZBTB20|SLC25A13|NDUFS4|UQCRQ|MTTP|ACO2|NDUFA8|SUCLG2|TPI1|ATP5O|NDUFB2|NDUFV1|PSEN1|PRDM16|SDHD|LIPA|SLC4A4|PFKL|PPARGC1A|NDUFS3|NDUFAF1|FBP1|RHOA|ATP5J|PGM1|UQCRHL|PRKAA2|CAT|PDK4|ATP5L|MPC2|COX6A1|RPTOR|NDUFB5|ATP5B|PUM2|CHCHD2|NDUFA11|MDH1B|PDHB|PRELID1|HDAC4
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION,2.49826943224278e-09,8.47297686673724e-07,0.774939030136436,0.382950496943133,1.82479453285124,438,AQP1|CYR61|ADAMTS1|ANXA1|RHOB|PTRF|CAV1|RET|S100A11|ENPP2|GREM1|ANO6|SEMA3D|CDH13|TWIST2|ITGB3|NRP1|MYOC|FGFR1|TLR4|TNFAIP6|THY1|TGFB2|CXCR7|SEMA3F|AKT3|FAM65A|MYO1C|WNT5B|NR4A3|NTN1|PLPP3|SPARC|DDRGK1|KIAA1462|TRIM32|SEMA3C|CSF1R|IGFBP5|FGF7|SYNE2|FGF2|ROR2|MET|F3|SLIT2|RAPGEF2|SEMA6C|SNAI2|CCBE1|TPBG|DDR2|SWAP70|GAS6|CDH5|STX3|STK39|PLK2|COL1A1|MOSPD2|VEGFD|PTN|JAK2|TGFBR3|SPI1|PECAM1|FERMT2|CD99|FAM65B|SEMA6D|TEK|PPP3CA|PDGFC|ETS1|NSMF|SUCNR1|BCL2|GNAI2|ITGB1|RHOC|TIAM1|APP|CASR|SNAI1|FGR|SMURF2|JAM2|MMP2|TGFBR2|AKT1|RHOJ|CSF1|HPSE|SASH1|ACTA2|TWIST1|PLCG1|JUN|DAPK3|IL1R1|SUN2|ZNF609|EZH2|SEMA3E|CX3CR1|NCKAP1L|FOXP1|IL6R|S1PR1|PHPT1|DRD1|PDGFRB|CLASP2|HIF1A|DOCK8|ITGAV|SEMA3G|MAPRE2|NTF3|DMTN|THBS1|CMKLR1|GLIPR2|C1QTNF8|WISP1|WNT5A|CAMK1D|NRP2|HGF|DOCK4|PTGS2|BDKRB1|CXCL12|HDAC7|ARHGEF7|SMO|VEGFC|ANGPTL3|CCR6|EPHA2|MYLK|NOTCH1|TJP1|SLAMF1|SRPX2|SYNPO2|THBS4|GRIA1|GATA2|BCL6|STAT5A|DOCK1|AAMP|PPM1F|PDGFD
GOBP_CELL_SUBSTRATE_ADHESION,3.53804294884524e-09,1.11423081153276e-06,0.774939030136436,0.417620071099144,1.92835482411928,290,EPDR1|CYR61|EGFL6|CCN2|HOXA7|GREM1|VCAM1|SORBS1|CDH13|ITGB3|EGFLAM|NRP1|EMP2|MYOC|THY1|CCDC80|THSD1|EPHB1|PPARD|FBLN2|TESK1|PLPP3|FGG|PARVB|CR1|SRCIN1|LIMCH1|HACD1|LAMC1|DLC1|COL8A1|FZD7|GAS6|PKD1|COL1A1|SRGAP2|RCC2|NTN4|JAK2|PECAM1|FERMT2|FGA|ITGA1|CD34|TEK|APOD|COL3A1|LIMS1|DISC1|MACF1|BCL2|PARVG|EDIL3|ITGB1|TIAM1|PHLDB2|ITGA7|ANTXR1|VCL|ADAMTS9|UNC13D|SNED1|CDK6|COL16A1|CSF1|HPSE|ITGB8|DAPK3|ECM2|EPHB3|ACER2|SEMA3E|VWF|FRAS1|ACVRL1|ITGA11|TMEM8B|GPM6B|PARVA|PTPN1|CLASP2|ARHGAP6|ITGAV|NID2|DMTN|UTRN|THBS1|TECTA|PLEKHA2|SGCE|PKHD1|ITGA3|MERTK|TLN1|CORO1C|RSU1|DUSP3|ILK|KIF14
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,7.4087689647924e-09,2.17768415771798e-06,0.761460801445585,-0.574745762047118,-2.49878127143494,64,NDUFB10|DLD|SDHB|SDHA|NDUFS1|NDUFS8|NDUFA9|UQCRFS1|NDUFA12|GHITM|UQCRC1|NDUFA5|COX7B|NDUFB4|NDUFA6|CYCS|NDUFA10|NDUFS7|COX7A2L|NDUFB8|NDUFS2|UQCRB|COX6C|MTCH2|NDUFC2|UQCRC2|NDUFS4|UQCRQ|NDUFA8|NDUFB2|NDUFV1|SDHD|NDUFS3|NDUFAF1|UQCRHL|COX6A1|NDUFB5|CHCHD2|NDUFA11
GOBP_FATTY_ACID_METABOLIC_PROCESS,8.48000771315893e-09,2.33677212545736e-06,0.747739663149885,-0.34349244078409,-1.9134946261411,284,PTGR1|CYP1A2|ABCB11|PHYH|KAT2B|ACSF2|UGT1A1|ACOT8|CCDC92|HPGDS|HSD17B10|SLC27A2|ACOT9|APOA5|LONP2|CYP1A1|HSD17B4|LPGAT1|ACADL|ECI2|ALDH3A2|ACAA2|CYP2D6|POR|EHHADH|ACADS|PEX5|DECR2|CYP4V2|NAAA|ELOVL2|FAAH2|PPARA|EPHX1|HADH|HACD3|FABP1|PRKAG1|SGPL1|DECR1|ACOX3|IVD|GPAM|WDTC1|CPT2|CROT|GIP|EIF6|ACOX2|ACOX1|LPIN2|ACAD11|ERLIN2|AIG1|SLC27A6|TMEM135|ECH1|PTGES2|ZADH2|ACSM3|ABCD3|ACSBG1|ETFDH|CYP3A4|PLA2G4B|SLC45A3|UBR4|CRAT|MUT|ADIPOR1|PEX13|SCP2|ABHD2|APOA4|AMACR|MGST3|ACSL5|ECHDC2|LIPA|TYRP1|DAGLB|SLC25A17|APPL2|PM20D1|DBI|PPARGC1A|ABHD12|ACOT7|DGAT2|CBR3|HACD2|ABCD2|PRKAA2|ABHD3|PDK4|ECI1|EDN2
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,9.76173844810626e-09,2.53173557751179e-06,0.747739663149885,-0.613719890113706,-2.55571372207621,51,NDUFB10|SDHB|SDHA|NDUFS1|ATP5I|NDUFS8|NDUFA9|ATP5G3|ATP5F1AZ|NDUFA12|NDUFA5|ATP5C1|NDUFB4|NDUFA13|NDUFA6|NDUFA10|NDUFS7|ATP5PB|NDUFB8|NDUFS2|NDUFC2|NDUFS4|NDUFA8|ATP5O|NDUFB2|NDUFV1|SDHD|ATP5G1|NDUFS3|ATP5J|ATP5L|NDUFB5|ATP5B|NDUFA11
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,1.24620953367856e-08,3.05252101888265e-06,0.747739663149885,-0.507095740542873,-2.35705293485474,87,NDUFB10|SDHB|SDHA|ATP5S|NDUFS1|ATP5I|NDUFS8|NDUFA9|ATP5G3|ATP5F1AZ|PARK2|PPARA|NME3|NDUFA12|NDUFA5|ATP5C1|NDUFB4|NDUFA13|NDUFA6|NDUFA10|NDUFS7|ATP5PB|NDUFB8|NDUFS2|NDUFC2|SLC25A13|NDUFS4|CTPS2|NDUFA8|ATP5O|NDUFB2|NDUFV1|SDHD|LIPA|ATP5G1|AK3|UCK2|NDUFS3|ATP5J|NME7|ATP5L|NUDT2|MAP2K1|IMPDH2|NDUFB5|ATP5B|NDUFA11|COX11
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,1.62894113792836e-08,3.7800007774348e-06,0.73376198835648,-0.627883779832351,-2.56345691567386,47,SAR1B|SEC24C|SEC16A|YOD1|SEC31B|MIA2|SEC24A|TMEM129|UBAC2|EDEM1|SEC31A|SEC16B|GCC2|EDEM2|SURF4|DERL1|TECPR2|UFD1|ERLEC1|TM9SF4|SEL1L|SEC13
GOBP_OSSIFICATION,1.78164264640898e-08,3.92763121400859e-06,0.73376198835648,0.394899813238457,1.84442699522201,334,CHRDL1|CYR61|IGFBP2|RANBP3L|CCN2|SMOC1|TUFT1|GREM1|ANO6|RUNX3|TWIST2|MYOC|RFLNB|CHRD|TNFAIP6|COMP|METTL7A|FAM20C|FBN2|CYP24A1|OSR1|LOX|COL6A1|SOST|AREG|IL6ST|TNC|BGLAP|HAND2|IGFBP5|TMEM119|ID2|KAZALD1|FGF2|SNAI2|RSPO2|LIMD1|DDR2|CLEC3B|FASN|IGF2|P3H1|COL1A1|MRC2|TPM4|LRRC17|PTN|NPR2|YAP1|FERMT2|SMAD9|GALNT3|PRICKLE1|PPP3CA|MEF2C|MN1|RUNX1|CEBPB|BCL2|SLC24A3|CEBPA|IFITM5|INTU|FSTL3|CASR|SNAI1|FGR|CDK6|MMP2|AKT1|ARL15|MMP16|CSF1|OXT|TWIST1|CBFB|GLI3|BMPR1B|BCAP29|ITGA11|GPM6B|IFT80|IL6R|JUND|RBPJ|S1PR1|ALYREF|HIF1A|ID4|FZD9|WISP1|WNT5A|RUNX2|RASSF2|NAB2|HGF|SYNCRIP|FZD1|ILK|COL1A2|HDAC7|SPP1|ID1|CCN3|SMO|FFAR4|BMP5|VEGFC|ZHX3|EPHA2|NOTCH1|PTHLH|BGN
GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2.0897792785222e-08,4.38754135190685e-06,0.73376198835648,0.617956743693781,2.3083840699652,61,GREM1|COL28A1|LOXL1|FKBP10|COMP|TGFB2|LOX|ADAMTS2|COL6A1|P4HA1|P4HA3|DDR2|CRTAP|SERPINH1|P3H1|COL1A1|AEBP1|COL5A1|PXDN|LOXL3|COL4A1|COL3A1|COL5A2|P3H4|COL4A2|LUM|ADAMTS19|ANTXR2|OPTC|MMP11
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,2.25146169515527e-08,4.51213391542709e-06,0.73376198835648,-0.523240250227973,-2.40944660390001,82,HAAO|PHYH|ME1|DLD|DDO|ACOT8|SDHB|SDHA|MDH2|KYAT3|MDH1|GPT2|FH|GRHPR|AASDHPPT|SLC46A1|ALDH5A1|SUCLG1|DHFR|IDH1|GCLC|DLST|MTHFS|OGDH|ACMSD|GLUD2|GCLM|SLC7A11|FOLH1|GOT1|ADHFE1|FAHD1|IDH2|GLUL|ALDH4A1|L2HGDH
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,2.42708337145704e-08,4.65261329771917e-06,0.73376198835648,0.392511075662954,1.83381082238641,343,CYR61|EMILIN2|IGFBP2|EGFL6|ANXA1|PIEZO1|LAMA2|CAV1|RET|VCAM1|RIPK2|RUNX3|CDH13|MEGF10|ITGB3|MFSD2B|EGFLAM|NRP1|EMP2|MMRN1|MYOC|SYK|LGALS1A|CHRD|TFRC|THY1|CCDC80|HTR2A|TGFB2|FBLN2|CD86|TESK1|NR4A3|PLPP3|ADGRG1|DUSP10|FGG|IL6ST|TGM2|IL12RB1|CHST2|HACD1|LAMC1|COL8A1|IL12B|STX3|IGF2|MYO10|JAK2|SOCS5|FERMT2|FGA|SASH3|TEK|PPP3CA|ETS1|RUNX1|DISC1|EDIL3|FSTL3|UNC13D|CDK6|ITPKC|SMARCA4|COL16A1|TGFBR2|AKT1|HLX|SMARCC2|IL2RA|CSF1|HPSE|SMARCD2|CBFB|ECM2|GLI3|PKP3|CYLD|NCKAP1L|SOX13|KLHL25|IL6R|BRD4|TPPNR1L|TPM1|DOCK8|FOXO3|SMARCA2|ITGAV|CSK|UTRN|BMI1|PLEKHA2
GOBP_RESPONSE_TO_WOUNDING,2.64140866437488e-08,4.85248783384535e-06,0.73376198835648,0.367933727732782,1.75040453631191,436,F13A1|AQP1|EMILIN2|PPL|ANXA1|CCN2|CD59|SLC1A2|CAV1|C1QTNF1|FGL1A|ANO6|BNIP3|CSRP1|FAP|B4GALT1|ITGB3|MFSD2B|ANGPTL2|FKBP10|NRP1|MMRN1|TLR4|SYK|COMP|HTR2A|TGFB2|PPARD|WFDC1|FAM65A|ENTPD1|COL6A1|UBASH3B|ADGRG1|FGG|IL6ST|TNC|CR1|FGF7|HPS4|SLC1A3|FZD7|FGF2|MAPK9|SLC4A1|ADTRP|F3|SARM1|MYOF|DDR2|GAS6|MYL9|CD109|PTN|JAK2|KCNK2|NFIB|PEAR1|COL5A1|PECAM1|NPR2|YAP1|FERMT2|FGA|NOTCH2|DPYSL3|TSPO|SRSF6|SYTL4|CD34|PPP3CA|APOD|COL3A1|SULF2|TMPRSS4|MACF1|BCL2|ITGB1|PLA2G4A|RHOC|PHLDB2|VCL|ANXA8L1|PLEK|MMP2|RASA3|ZFP36L1|ARHGAP24|HPSE|MAP1B|ENG|JUN|MKL1|NFIA|PLAT|CX3CR1|VWF|ACVRL1|BAIAP2|SLC11A1|GP1BB|INHBA|EVPL|IL6R|DRD2|ZFP36L2|MTR|TBXA2R|CLASP2|TPM1|HIF1A|TFPI2|ITGAV|SCARF1|DMTN|THBS1|CD2AP|MERTK|GP9|TLN1|WISP1|WNT5A
GOBP_AMINO_ACID_METABOLIC_PROCESS,3.4093628499992e-08,6.0127523222586e-06,0.719512826338911,-0.363363539845387,-1.96483734775092,225,FAH|HAAO|AMT|DDC|DLD|HNF4A|DDO|IARS2|PAH|HSD17B10|DPYD|KYAT3|ADI1|PEPD|GPT2|HIBADH|ABAT|FH|THAP4|KYAT1|SDSL|ALDH1A1|BLMH|ALDH5A1|FABP1|SEPSECS|IVD|ACCS|GCLC|DLST|MTHFS|AIMP1|ACMSD|FARSA|GSTZ1|RARS|QDPR|P4HB|ACY1|GLUD2|GCSH|HPDL|GCLM|SLC7A11|CDO1|FOLH1|BCKDHA|GOT1|AARS1|MUT|HMGCL|ASNSD1|CTNS|QARS|RIDA|GLUL|ALDH4A1|DARS2|MTTP|SEPHS1|SRR|CSAD|NR1H4|C14orf159|ICMT|PM20D1|AFMID|MTHFR|MCCC2|DAO|DIO1|MCCC1|PTS|DARS|HNMT|TPH1|SERINC3|GOT2|CPS1|BAAT|WARS
